"carat","cut","color","clarity","depth","table","price","x","y","z"
0.61,"Ideal","H","VS2",62.5,54,1591,5.43,5.45,3.4
0.54,"Very Good","F","VS1",61,58,1813,5.24,5.25,3.2
0.35,"Ideal","E","SI2",61.4,56,491,4.51,4.55,2.78
0.7,"Ideal","E","VVS2",61.6,56,4205,5.72,5.75,3.53
0.23,"Very Good","D","VVS2",60.4,59,530,3.95,4,2.4
0.81,"Very Good","G","SI1",62.5,60,2806,5.89,5.94,3.69
0.29,"Ideal","I","VS1",61.7,56,444,4.22,4.27,2.62
0.43,"Ideal","F","VS2",61.1,57,1066,4.88,4.91,2.99
0.3,"Ideal","D","VS2",61.9,57,710,4.29,4.33,2.67
0.3,"Ideal","I","VVS1",61.3,57,552,4.31,4.34,2.65
0.71,"Ideal","D","VS2",62.5,55,3217,5.71,5.74,3.58
1.52,"Ideal","G","SI1",63,55,11510,7.31,7.38,4.63
0.43,"Good","E","SI1",63.1,56,739,4.8,4.83,3.04
1.53,"Very Good","E","SI2",63.1,59,8654,7.38,7.21,4.61
1.52,"Premium","H","SI1",62.5,58,10330,7.34,7.28,4.57
0.7,"Fair","G","I1",66.9,55,1001,5.6,5.52,3.72
1.21,"Premium","F","VS1",61.6,58,8196,6.88,6.82,4.22
0.41,"Ideal","F","VS2",61.8,56,1107,4.79,4.76,2.95
0.78,"Premium","F","SI1",60.8,60,2826,5.97,5.94,3.62
0.71,"Very Good","G","SI1",63.2,58,2147,5.68,5.65,3.58
0.64,"Good","F","VS1",57.7,61,2222,5.68,5.75,3.29
0.7,"Very Good","D","VS2",61.8,55,2767,5.68,5.72,3.52
0.71,"Premium","E","SI1",59.1,60,2441,5.87,5.84,3.46
0.32,"Good","H","VS1",63.1,57,561,4.34,4.37,2.75
2.42,"Premium","J","SI2",62.4,58,16198,8.58,8.53,5.34
0.24,"Ideal","F","VVS2",61.7,55,678,3.99,4.02,2.47
0.23,"Very Good","E","VVS2",61.2,60,505,3.97,4,2.44
1.04,"Ideal","E","SI2",62.3,55,5531,6.46,6.49,4.03
0.4,"Ideal","G","IF",61.8,55,1239,4.75,4.79,2.95
0.9,"Very Good","G","VS1",61.5,56,5148,6.2,6.23,3.82
0.72,"Ideal","D","VS1",62.3,54,3622,5.74,5.79,3.59
1.52,"Ideal","F","SI1",62.2,56,11637,7.38,7.41,4.6
0.7,"Very Good","G","VS2",63.5,57,2331,5.68,5.66,3.6
1,"Ideal","F","SI1",63,56,5656,6.41,6.38,4.03
0.3,"Premium","G","VS1",62.9,60,776,4.22,4.18,2.64
0.52,"Ideal","D","SI2",60.7,56,1320,5.22,5.25,3.18
0.41,"Ideal","H","VVS1",61.5,55,945,4.79,4.81,2.95
0.38,"Ideal","I","VVS1",60.6,58,744,4.69,4.71,2.85
0.27,"Very Good","E","VVS2",63,56,622,4.12,4.14,2.6
0.71,"Ideal","F","VS2",61.2,56,3116,5.77,5.79,3.54
1.03,"Premium","E","VS1",62.4,58,7919,6.5,6.41,4.03
0.35,"Premium","F","VS2",61.8,58,706,4.48,4.52,2.78
1.06,"Premium","G","VS2",60.1,58,6325,6.67,6.64,4
0.7,"Fair","F","I1",65.9,57,1158,5.64,5.5,3.67
0.76,"Very Good","E","SI1",60.4,58,3261,5.91,5.97,3.59
1.5,"Good","E","SI2",64.5,58,8492,7.06,7.11,4.57
1.2,"Premium","E","VVS1",60.6,60,14192,6.95,6.85,4.18
0.41,"Ideal","G","VS1",61.1,55,1121,4.79,4.83,2.94
0.24,"Very Good","D","VVS2",61.5,61,485,4.02,4.04,2.48
0.3,"Ideal","G","IF",62.1,57,863,4.27,4.29,2.66
0.32,"Premium","G","VVS1",60.9,61,1080,4.4,4.37,2.67
0.52,"Good","D","VS2",63.5,57,1701,5.08,5.13,3.24
1.02,"Premium","E","SI1",62.6,58,5183,6.44,6.47,4.05
0.3,"Very Good","G","VVS1",63.1,56,1013,4.28,4.25,2.69
1.1,"Ideal","H","SI1",61.4,55,5424,6.68,6.7,4.11
0.9,"Very Good","G","VS2",63.1,56,4309,6.14,6.04,3.84
0.68,"Very Good","G","VS1",60.7,58,2114,5.68,5.75,3.47
0.79,"Ideal","G","SI1",61.8,56,2831,5.93,5.91,3.66
0.57,"Very Good","G","VS2",62.8,57,1608,5.23,5.28,3.3
0.77,"Ideal","I","SI2",61.6,57,2425,5.87,5.92,3.63
1.81,"Premium","H","SI2",62,60,11460,7.79,7.75,4.82
1,"Ideal","H","SI2",62.5,54,4163,6.32,6.38,3.97
1.6,"Fair","D","SI2",64.7,58,8666,7.35,7.28,4.73
0.42,"Premium","D","SI2",62.1,59,898,4.82,4.78,2.98
1.07,"Very Good","E","VS2",62.5,57,6120,6.53,6.6,4.1
0.36,"Ideal","F","SI1",62,56,770,4.59,4.54,2.83
0.9,"Very Good","E","VS2",62.8,57,4419,6.13,6.16,3.86
1.01,"Very Good","F","VS2",62.8,57,7258,6.34,6.44,4.01
0.39,"Good","F","VVS2",63.5,58,990,4.61,4.65,2.94
0.41,"Ideal","D","VS2",61.6,55,1007,4.74,4.77,2.93
2.27,"Ideal","I","SI2",60.5,55,12939,8.63,8.53,5.19
0.51,"Premium","D","SI2",59.5,61,1406,5.19,5.16,3.08
0.71,"Very Good","E","VVS1",62.8,59,4228,5.66,5.71,3.57
0.5,"Very Good","D","VS2",63.8,56,1580,5.05,5.08,3.23
0.7,"Very Good","F","SI1",63.2,56,2100,5.61,5.5,3.51
0.9,"Ideal","D","SI1",62.1,57,4523,6.18,6.25,3.86
1.2,"Premium","F","VS2",60.2,60,9442,6.91,6.82,4.13
0.41,"Premium","G","SI1",61.7,59,923,4.73,4.71,2.91
0.52,"Premium","E","VS2",60.6,58,1622,5.23,5.2,3.16
0.74,"Ideal","F","VS1",61.7,56,3845,5.79,5.87,3.6
0.9,"Fair","I","VS2",65.4,60,3246,6.03,5.96,3.93
0.7,"Premium","F","SI2",61.6,60,1597,5.78,5.68,3.53
0.61,"Ideal","F","VS2",62.4,55,2108,5.45,5.42,3.39
0.67,"Good","J","VS1",64.2,55.6,1581,5.54,5.57,3.57
0.33,"Ideal","G","VS2",61.2,55,579,4.46,4.52,2.75
0.35,"Ideal","H","VVS2",63,55,906,4.5,4.48,2.83
2.19,"Ideal","H","SI1",60.6,57,18475,8.39,8.35,5.07
1.03,"Ideal","H","SI2",62.5,54,4382,6.46,6.5,4.05
0.29,"Very Good","H","VVS1",62,55,478,4.24,4.27,2.64
0.3,"Ideal","E","VS2",61.8,57,603,4.28,4.3,2.65
0.5,"Premium","D","VS2",61.2,60,1845,5.12,5.08,3.12
0.31,"Ideal","F","IF",61.3,57,914,4.34,4.37,2.67
0.54,"Very Good","D","SI1",62.1,58,1662,5.21,5.23,3.24
1.28,"Very Good","I","VS1",62.8,57,6726,6.9,6.95,4.35
0.7,"Ideal","G","VS1",60.6,57,3384,5.73,5.79,3.5
0.38,"Very Good","E","VVS2",61.8,56,1000,4.66,4.68,2.88
0.35,"Ideal","D","VS1",60.8,57,952,4.61,4.57,2.79
1,"Very Good","G","VVS1",62.3,55,8246,6.34,6.44,3.98
1,"Good","F","VS1",57.8,59,6552,6.57,6.59,3.8
0.9,"Very Good","J","SI2",63.3,59,2973,6.08,6.12,3.86
1.02,"Premium","F","SI1",62.5,56,4884,6.44,6.35,4
0.51,"Very Good","F","VS2",63.2,58,1417,5.07,5.05,3.2
0.72,"Premium","G","VS2",62.3,59,2405,5.77,5.69,3.57
1.04,"Ideal","I","VS1",62.9,43,4997,6.45,6.41,4.04
0.58,"Very Good","J","VS2",62.9,58,1266,5.3,5.32,3.34
0.8,"Very Good","H","VS1",61.7,62,3209,5.89,5.94,3.65
1.74,"Premium","G","VS1",62.4,58,17904,7.71,7.61,4.78
1.03,"Ideal","D","SI1",62.4,57,5653,6.47,6.44,4.03
0.56,"Ideal","G","SI1",62.5,57,1345,5.26,5.23,3.28
0.72,"Premium","F","SI1",61.6,60,2314,5.79,5.73,3.55
0.33,"Premium","G","VS1",61.8,59,854,4.45,4.39,2.73
0.33,"Very Good","E","SI1",60.6,60,579,4.41,4.44,2.68
0.69,"Premium","H","SI1",62.8,58,1822,5.65,5.62,3.54
0.77,"Good","J","SI1",63.3,57,1909,5.79,5.84,3.68
1.52,"Premium","H","SI1",62,60,7559,7.36,7.28,4.54
0.3,"Ideal","F","VVS2",62.3,54,684,4.32,4.35,2.7
1.51,"Good","G","VS2",64.2,54,11640,7.18,7.27,4.64
0.34,"Good","E","SI2",63.7,55,612,4.46,4.43,2.83
2.02,"Very Good","J","SI1",63.5,60,12915,7.98,7.93,5.05
0.3,"Good","G","VS1",63.8,55,776,4.28,4.25,2.72
0.32,"Good","I","SI2",63.4,56,374,4.34,4.37,2.76
2.02,"Premium","I","SI1",62.5,59,16191,8.05,8.01,5.02
1.25,"Premium","J","VS1",62.2,58,5637,6.88,6.92,4.29
0.36,"Premium","H","VS1",60.8,59,810,4.62,4.59,2.8
1.01,"Premium","I","SI2",61.7,60,3749,6.34,6.4,3.93
1.13,"Fair","J","SI1",64.9,55,4123,6.49,6.56,4.24
0.73,"Ideal","H","VS2",62.5,58,2752,5.71,5.75,3.58
0.34,"Premium","F","VS2",62.9,58,880,4.46,4.44,2.8
1.01,"Premium","D","VS1",61.1,56,6733,6.43,6.36,3.91
0.5,"Good","E","VVS2",58.9,61,2183,5.18,5.2,3.06
1.25,"Premium","I","VS2",61,59,6084,6.98,6.89,4.23
0.48,"Very Good","E","VS2",59.9,58.9,1320,5.07,5.12,3.06
0.32,"Good","D","SI2",63.9,58,612,4.33,4.31,2.76
1.05,"Premium","F","SI1",61.8,58,4445,6.51,6.44,4.01
0.5,"Very Good","D","SI1",58.5,60,1436,5.13,5.19,3.02
1.59,"Very Good","J","VS1",60.7,59,8515,7.49,7.54,4.56
0.33,"Ideal","D","SI1",62.4,54,780,4.44,4.41,2.76
0.92,"Good","E","SI1",63.7,57,4183,6.14,6.11,3.9
0.5,"Ideal","G","VVS2",61.4,56,1867,5.13,5.17,3.16
0.7,"Premium","E","SI1",61.3,58,2777,5.71,5.68,3.49
0.28,"Ideal","G","IF",62.4,55,650,4.17,4.2,2.61
1.02,"Very Good","H","SI1",62.6,59,4604,6.38,6.43,4.01
1.5,"Very Good","J","VS2",62.4,60,7402,7.21,7.32,4.53
1.55,"Premium","F","VS1",61.6,56,15801,7.45,7.38,4.57
0.38,"Ideal","E","VVS2",60.9,56,1068,4.71,4.68,2.06
1.31,"Ideal","F","VS1",61.9,54,10957,7.03,7.06,4.35
0.3,"Good","G","SI2",63.7,54,394,4.23,4.25,2.7
1.01,"Good","G","VS2",63.6,60,5599,6.3,6.35,4.02
0.23,"Good","F","VVS2",62.8,61,505,3.92,3.95,2.47
0.31,"Ideal","H","VVS1",62.2,56,707,4.34,4.37,2.71
0.72,"Ideal","D","VS2",61.8,56,4082,5.74,5.78,3.56
1.12,"Ideal","F","VS1",61.8,56,9007,6.67,6.69,4.13
0.39,"Premium","E","SI2",63,61,834,4.65,4.62,2.92
1.18,"Very Good","E","I1",62.5,58,3894,6.62,6.75,4.18
1.22,"Premium","H","VS1",58.9,59,7283,7.02,6.96,4.12
1.21,"Ideal","H","SI1",62.7,56,4249,6.81,6.78,4.26
0.47,"Premium","E","SI1",60.2,61,1087,5.05,4.96,3.02
1.05,"Very Good","G","SI1",62,56,5480,6.47,6.55,4.04
1.04,"Very Good","I","VS2",61.9,58,4511,6.47,6.55,4.03
0.31,"Very Good","E","VS2",61.6,59,680,4.32,4.35,2.67
0.31,"Good","G","SI2",63.2,55,408,4.31,4.33,2.73
0.58,"Premium","H","VS2",59.7,59,1439,5.42,5.33,3.21
1.21,"Very Good","G","VS2",62,58,7787,6.73,6.82,4.2
0.3,"Good","G","IF",63.5,55,895,4.26,4.28,2.71
0.25,"Very Good","E","VVS2",59.8,59,575,4.07,4.09,2.44
0.4,"Ideal","D","VVS2",62.2,55,1263,4.72,4.74,2.94
0.3,"Ideal","E","IF",61.2,58,957,4.31,4.38,2.66
0.9,"Very Good","E","SI1",63.6,57,3863,6.08,6.12,3.88
0.53,"Premium","E","SI2",59.9,58,984,5.31,5.27,3.17
1.52,"Ideal","D","VS2",62.3,56,15252,7.41,7.32,4.59
0.56,"Very Good","F","VS2",60.8,57,1706,5.29,5.33,3.23
0.32,"Premium","F","SI1",59.3,58,684,4.5,4.47,2.66
0.3,"Ideal","D","VS2",61.2,57,670,4.29,4.34,2.64
0.5,"Premium","H","SI1",62.9,58,1172,5.04,5.01,3.16
1,"Premium","I","SI2",62.5,56,3780,6.38,6.3,3.96
1.21,"Fair","H","SI1",69.6,55,3862,6.49,6.42,4.49
0.53,"Very Good","F","SI1",62.9,57,1268,5.15,5.18,3.25
0.23,"Ideal","F","VS2",61.5,55,498,3.93,3.97,2.43
0.7,"Premium","E","VS2",61.1,60,2777,5.71,5.64,3.47
1.09,"Good","H","SI1",62.4,64,4700,6.61,6.51,4.09
1.01,"Premium","G","SI1",60.6,57,5006,6.52,6.49,3.94
0.79,"Ideal","F","VVS2",61.9,57,4180,5.93,5.96,3.68
0.3,"Ideal","E","IF",61.7,55,943,4.31,4.34,2.67
1.75,"Very Good","D","SI1",61.4,60,15544,7.76,7.8,4.78
0.31,"Premium","G","VS2",62.4,59,698,4.38,4.34,2.72
0.34,"Ideal","H","IF",61.7,56,863,4.5,4.51,2.78
0.52,"Ideal","D","VS2",62.7,53,1919,5.17,5.14,3.23
0.71,"Ideal","E","VS2",59.5,57,3035,5.83,5.86,3.48
1.02,"Very Good","F","SI1",62.1,63,5038,6.48,6.36,3.99
0.38,"Ideal","G","VS1",61.5,57,794,4.66,4.71,2.88
1.01,"Premium","H","SI1",61.8,59,4965,6.41,6.37,3.95
0.51,"Very Good","E","VS2",61.2,60,1554,5.11,5.18,3.15
0.51,"Premium","D","SI1",60.1,60,1687,5.18,5.14,3.1
1.55,"Premium","H","SI1",61.8,59,10277,7.45,7.38,4.58
1.51,"Premium","H","VS2",62.3,59,11435,7.28,7.32,4.55
2.04,"Premium","H","SI1",58.1,60,18795,8.37,8.28,4.84
0.7,"Ideal","H","VS2",62.8,55,2607,5.67,5.63,3.55
0.4,"Good","D","VS2",63.2,57,786,4.65,4.71,2.96
0.77,"Ideal","H","VS2",62.4,56,2479,5.89,5.85,3.66
0.53,"Very Good","G","VVS2",62.2,54,1827,5.19,5.23,3.23
2.01,"Very Good","G","SI2",63.3,58,15563,8.01,8.05,5.08
0.91,"Very Good","F","SI1",62.2,55,3885,6.18,6.23,3.86
0.83,"Ideal","F","SI1",61.7,57,3500,6.04,6.08,3.74
0.59,"Ideal","D","SI1",61.2,56,1821,5.43,5.38,3.31
0.23,"Very Good","E","VS1",62.8,55,391,3.88,3.9,2.44
1.19,"Premium","G","VS1",62.6,58,8109,6.78,6.71,4.22
0.3,"Good","G","VVS2",63.2,57,684,4.24,4.27,2.69
0.31,"Very Good","E","SI1",63.4,55,698,4.35,4.32,2.75
0.32,"Very Good","I","VVS2",63,57,561,4.33,4.37,2.74
0.34,"Premium","G","IF",62.3,59,1014,4.46,4.49,2.79
1.08,"Ideal","G","IF",61.3,57,9035,6.62,6.59,4.05
0.76,"Ideal","H","VS2",62,56,3948,5.86,5.88,3.64
0.33,"Ideal","D","VS2",62.5,56,781,4.43,4.46,2.78
1,"Very Good","H","SI1",62.4,58,4574,6.37,6.42,3.99
1.5,"Premium","D","SI1",62.1,60,11863,7.28,7.22,4.5
0.45,"Ideal","H","VS1",62,54,888,4.92,4.95,3.06
1.52,"Premium","G","I1",61.7,58,3820,7.43,7.34,4.56
0.52,"Ideal","F","VVS1",61.3,55,2778,5.19,5.22,3.19
1.16,"Premium","D","I1",61.8,59,3644,6.74,6.78,4.18
1.51,"Good","D","SI1",64.1,62,9674,7.21,7.15,4.6
0.5,"Fair","F","SI1",64.7,57,1181,4.99,4.94,3.21
0.34,"Premium","F","SI1",59.8,58,566,4.53,4.57,2.72
1.05,"Ideal","G","SI1",61.8,56,5192,6.5,6.54,4.03
0.4,"Very Good","F","SI1",59.6,61,927,4.79,4.84,2.87
0.5,"Very Good","F","SI2",61.4,61,1068,5.09,5.14,3.14
1,"Premium","F","SI1",59.8,59,5151,6.55,6.49,3.9
1.7,"Premium","G","VS2",62.6,61,15568,7.64,7.54,4.75
0.93,"Very Good","I","SI1",58.9,60,3685,6.43,6.48,3.8
0.91,"Very Good","G","SI2",60.3,59,3189,6.23,6.28,3.77
0.24,"Premium","D","VVS2",59.5,62,668,4.06,4.04,2.41
0.24,"Very Good","E","VS2",60.8,56,362,4.02,4.04,2.45
0.73,"Premium","F","SI2",61.4,58,2197,5.83,5.8,3.57
0.31,"Ideal","E","VVS1",61.3,56,1105,4.38,4.4,2.69
0.31,"Good","F","VVS2",63.6,55,846,4.33,4.29,2.74
1.03,"Premium","E","VS1",59.6,59,7817,6.59,6.57,3.92
0.32,"Ideal","H","VS2",62.2,57,648,4.38,4.36,2.72
0.25,"Very Good","E","VVS1",60,56,575,4.1,4.14,2.47
1.01,"Ideal","F","SI1",61.7,56,5932,6.45,6.48,3.99
2.03,"Ideal","G","SI1",62,57,14637,8.1,8.05,5.01
1.01,"Premium","H","VS2",61.6,59,5166,6.39,6.41,3.94
0.61,"Very Good","G","VVS2",62.4,55,2403,5.44,5.47,3.4
0.9,"Good","J","VVS2",57.4,61,3193,6.42,6.37,3.67
1.31,"Premium","I","VS2",61.9,59,6323,7.02,6.98,4.33
1,"Premium","G","VS1",60.9,60,6097,6.45,6.42,3.92
1.51,"Premium","F","VS2",61.8,56,13221,7.39,7.28,4.53
0.24,"Ideal","E","VVS2",61.4,57,678,4,4.04,2.47
0.33,"Premium","I","SI1",62.8,58,572,4.43,4.39,2.77
0.42,"Ideal","D","VS1",61.8,56,1132,4.82,4.86,2.99
0.31,"Very Good","I","VS2",63.2,55,558,4.4,4.3,2.75
1.51,"Ideal","I","SI1",62.7,57,8193,7.35,7.3,4.59
2.03,"Very Good","I","SI1",62.2,59,16693,8.03,8.09,5.01
0.78,"Good","G","SI2",57.9,63,1720,6.05,6,3.49
1.25,"Premium","H","VS1",59.3,57,7560,7.11,7.05,4.2
0.34,"Premium","G","SI1",61.5,56,650,4.52,4.45,2.76
1.21,"Premium","E","SI2",61.7,59,5920,6.83,6.78,4.2
0.71,"Premium","F","VVS1",58.1,58,3347,5.92,5.88,3.43
0.38,"Very Good","F","SI1",61.7,58,672,4.66,4.73,2.89
0.63,"Ideal","E","VS2",62.1,56,2156,5.54,5.51,3.43
1.06,"Premium","F","SI1",60.4,62,5580,6.62,6.59,3.99
1,"Premium","F","SI2",61.5,58,4255,6.38,6.41,3.93
0.41,"Premium","D","VS2",62.4,60,1076,4.75,4.71,2.95
0.32,"Ideal","G","VVS2",61.4,55,936,4.43,4.4,2.71
1.11,"Premium","D","VVS1",62,54,13405,6.67,6.63,4.16
0.9,"Ideal","D","SI2",62.4,56,4007,6.24,6.16,3.87
1.36,"Very Good","E","SI2",61.7,59,7288,7.09,7.2,4.41
0.7,"Good","D","SI1",62.5,56.7,2872,5.59,5.62,3.51
0.3,"Ideal","E","VS2",60.2,57,844,4.38,4.36,2.63
0.7,"Ideal","I","VS2",62.3,54,2390,5.67,5.72,3.55
0.31,"Very Good","E","VVS2",60.5,56,707,4.39,4.47,2.68
0.32,"Ideal","D","VVS2",61.2,56,1030,4.43,4.39,2.7
0.73,"Ideal","F","VS1",61.2,57,3797,5.79,5.84,3.56
0.96,"Ideal","G","SI2",62.1,57,3871,6.32,6.27,3.91
1.65,"Ideal","G","VS2",62.2,55,9425,7.6,7.57,4.72
1.51,"Ideal","D","SI1",60.7,59,12648,7.47,7.42,4.52
0.53,"Ideal","I","VS2",62.3,57,1243,5.15,5.18,3.22
0.33,"Very Good","E","SI1",60.7,57,579,4.43,4.47,2.7
0.52,"Good","H","SI1",57.6,61,1056,5.34,5.32,3.07
1.06,"Premium","E","VS1",59.1,58,6669,6.66,6.71,3.95
0.9,"Ideal","D","SI1",62.5,57,4579,6.12,6.2,3.85
0.51,"Ideal","F","SI1",61.9,56,1346,5.11,5.16,3.18
0.33,"Premium","G","SI1",61.6,57,631,4.45,4.42,2.73
1.01,"Very Good","G","SI1",62.4,60,4707,6.34,6.39,3.97
0.93,"Ideal","H","VS1",62.7,54,4265,6.25,6.2,3.9
0.7,"Good","E","VS1",63.6,58,2964,5.61,5.56,3.55
2.01,"Very Good","G","SI1",63.5,60,15038,7.98,7.89,5.04
0.33,"Ideal","F","VVS2",61.4,55,761,4.48,4.51,2.76
0.3,"Ideal","I","VS1",61,56,473,4.35,4.37,2.66
1.02,"Premium","H","VS1",58.5,57,5569,6.65,6.61,3.88
1.51,"Ideal","I","SI2",61.2,58,7362,7.33,7.42,4.51
1.58,"Ideal","H","VS2",61.4,56,12170,7.48,7.54,4.62
0.91,"Good","H","SI1",63.8,56,3323,6.09,6.04,3.87
0.31,"Ideal","G","VVS1",61.9,54,789,4.38,4.41,2.72
1.02,"Ideal","H","SI2",61.4,58,4766,6.47,6.52,3.99
1.06,"Premium","F","SI2",62.4,58,4452,6.54,6.5,4.07
1.23,"Ideal","I","VVS2",62,55,7299,6.86,6.89,4.26
1.01,"Premium","I","SI2",60.5,60,4072,6.52,6.5,3.94
0.72,"Very Good","E","SI1",63.1,60,2608,5.65,5.7,3.58
0.5,"Fair","F","I1",68.3,58,627,4.91,4.78,3.32
1,"Very Good","G","VS2",62.9,56,5702,6.27,6.42,3.99
1.01,"Premium","D","SI1",60,60,5543,6.51,6.45,3.89
1.51,"Ideal","D","SI2",61.2,56,6934,7.4,7.36,4.52
0.31,"Very Good","G","VS2",61.4,55,559,4.38,4.41,2.69
1.09,"Very Good","G","VVS2",59.8,61,7583,6.64,6.7,3.99
0.31,"Ideal","F","VVS1",61.6,55,840,4.36,4.4,2.7
1.02,"Premium","G","SI1",62.2,58,4435,6.44,6.48,4.02
1.12,"Ideal","H","VS1",61.9,57,6309,6.66,6.69,4.13
1.02,"Premium","E","SI1",61.5,58,5183,6.46,6.51,3.99
1.52,"Ideal","F","VS2",62.8,55,14038,7.37,7.28,4.6
1.33,"Ideal","J","SI1",62.4,54,5857,7.04,7.07,4.4
2.06,"Ideal","G","SI2",62.3,56,18293,8.16,8.09,5.06
0.79,"Premium","H","SI2",61.6,58,1998,5.98,5.94,3.67
0.31,"Very Good","H","VVS2",62.6,58,625,4.28,4.31,2.69
1.21,"Very Good","H","SI1",62.4,58,5826,6.83,6.79,4.25
0.51,"Very Good","E","VS1",64.4,55,1634,5.03,5.07,3.25
0.51,"Ideal","F","VVS1",62,57,2812,5.15,5.11,3.18
2.18,"Very Good","J","SI2",62.6,58,12853,8.23,8.25,5.16
1.59,"Very Good","I","VS2",60.5,63,10106,7.52,7.45,4.53
0.4,"Fair","F","SI1",64.7,58,857,4.67,4.63,3.01
0.4,"Ideal","G","VVS1",61.5,57,1059,4.74,4.79,2.93
0.7,"Very Good","I","SI1",63.5,59,1999,5.65,5.62,3.58
0.3,"Very Good","H","VS2",62.6,57,457,4.25,4.28,2.67
0.9,"Premium","J","VS1",62.3,56,3175,6.23,6.19,3.87
1,"Good","D","SI1",64.2,60,5093,6.22,6.28,4.01
0.53,"Good","E","SI1",63.1,56,1355,5.15,5.19,3.26
1.2,"Premium","J","SI2",59.6,62,3951,6.95,6.9,4.13
1.08,"Very Good","E","SI2",59.8,59,4415,6.65,6.73,4
0.36,"Ideal","F","VVS1",61.5,54,1021,4.59,4.62,2.83
1.95,"Very Good","H","SI1",62.9,58,14603,7.86,7.94,4.97
0.74,"Ideal","G","SI1",61.3,57,3130,5.81,5.83,3.57
0.41,"Ideal","H","SI1",62.6,55,876,4.79,4.77,2.99
0.4,"Good","E","SI1",63.7,57,882,4.69,4.66,2.98
1.04,"Premium","G","SI2",60.9,58,4277,6.58,6.52,3.99
1.02,"Ideal","H","SI2",59.8,58,4742,6.55,6.59,3.93
2.01,"Ideal","I","VS2",66.7,56,15729,7.75,7.65,5.14
0.65,"Ideal","G","IF",60.1,57,3536,5.61,5.65,3.38
0.35,"Very Good","E","VS1",62.3,60,829,4.5,4.52,2.81
0.42,"Ideal","E","VS2",62.4,55,1024,4.83,4.79,3
0.51,"Ideal","E","VS2",61.6,56.3,1656,5.14,5.15,3.16
0.23,"Very Good","E","VVS2",63.8,57,485,3.88,3.9,2.48
0.78,"Premium","H","SI1",60,60,2489,5.93,5.92,3.62
0.33,"Ideal","G","VVS2",62.7,55,752,4.41,4.46,2.78
0.42,"Ideal","D","SI2",62,54,660,4.8,4.85,2.99
0.71,"Good","F","VS2",63.8,58,2801,5.64,5.61,3.59
0.64,"Ideal","G","IF",61.7,58,2960,5.52,5.56,3.42
0.43,"Ideal","F","SI1",61.3,56,739,4.86,4.9,2.99
0.33,"Ideal","E","VS2",61.9,54,723,4.42,4.47,2.75
0.3,"Very Good","I","VS2",60.7,56,407,4.32,4.34,2.63
0.4,"Ideal","D","VS2",61.6,57,1050,4.77,4.71,2.92
1,"Very Good","E","SI1",59.4,63,5322,6.47,6.42,3.83
1.13,"Premium","G","SI1",60.9,58,5600,6.75,6.72,4.1
0.31,"Good","H","VS1",63.1,57,544,4.31,4.34,2.73
2.23,"Premium","J","SI1",62.4,59,14258,8.36,8.33,5.21
0.39,"Very Good","E","VVS2",61.9,58,971,4.66,4.68,2.89
0.96,"Fair","G","SI1",69.7,59,3299,6.09,5.9,4.18
1.5,"Ideal","I","SI1",62.7,57,8291,7.21,7.3,4.55
1.51,"Very Good","F","SI1",62.4,55,11190,7.28,7.34,4.56
0.35,"Ideal","E","SI1",61,57,788,4.57,4.54,2.78
0.79,"Good","F","VS1",57.7,58,3436,6.06,6.14,3.52
1.02,"Ideal","E","SI2",62.4,55,4478,6.47,6.44,4.03
0.31,"Ideal","E","VS1",60.4,57,942,4.4,4.37,2.65
0.52,"Ideal","H","SI1",61,56,1223,5.2,5.23,3.18
1.01,"Premium","E","SI1",62.9,60,5599,6.43,6.35,4.02
2.01,"Premium","I","SI1",61.5,60,16499,8.12,8.01,4.96
1.55,"Very Good","E","SI1",60.1,58,11764,7.5,7.55,4.52
1.22,"Ideal","F","SI2",61.7,54.9,6132,6.84,6.9,4.24
1.5,"Ideal","G","VS2",62.2,58,13049,7.31,7.29,4.54
1.13,"Premium","I","SI1",61.5,60,4854,6.72,6.68,4.12
1.01,"Good","D","SI1",58.5,64,5271,6.4,6.45,3.76
1.01,"Ideal","F","VS1",61.1,59,7870,6.46,6.5,3.96
0.9,"Very Good","F","SI1",63.7,58,3950,6.05,6.1,3.87
0.4,"Ideal","F","VVS1",61.7,55,1168,4.77,4.79,2.95
0.23,"Very Good","D","VVS1",62.4,58,530,3.91,3.97,2.46
0.3,"Very Good","E","VVS2",61.4,60,789,4.25,4.28,2.62
0.41,"Very Good","F","SI2",60.8,58,647,4.78,4.83,2.92
0.58,"Premium","H","SI2",59,61,1066,5.45,5.42,3.21
0.8,"Very Good","E","SI1",63.1,57,3293,5.94,5.86,3.72
1.27,"Ideal","J","SI1",61.4,57,5455,6.97,7,4.29
0.34,"Ideal","E","VS1",62,56,805,4.48,4.52,2.79
1.06,"Ideal","G","SI2",61,57,4662,6.61,6.56,4.02
0.71,"Premium","H","VS1",61.2,57,2572,5.83,5.77,3.55
0.5,"Good","E","SI1",62.5,59,1293,5.04,5.07,3.16
1.13,"Premium","H","SI2",59.4,58,4430,6.8,6.74,4.02
0.32,"Ideal","D","VVS2",59.9,59,854,4.45,4.46,2.67
1.01,"Very Good","G","SI1",62.4,58,4653,6.39,6.44,4
2.04,"Premium","I","SI2",60.2,59,15543,8.28,8.22,4.97
0.41,"Ideal","I","VS2",61.5,55,683,4.79,4.83,2.96
1.53,"Ideal","I","VS2",62.3,57,9189,7.3,7.35,4.56
