"carat","cut","color","clarity","depth","table","price","x","y","z"
1.22,"Very Good","G","VVS2",59.3,58,9706,6.97,6.99,4.14
0.32,"Premium","G","VS2",62.5,60,561,4.32,4.38,2.72
0.43,"Very Good","D","VS2",59.1,58,931,4.92,4.96,2.92
1.01,"Good","E","SI1",64.3,59,5379,6.23,6.28,4.02
0.6,"Ideal","D","VS1",61.9,54.9,2527,5.4,5.43,3.35
0.31,"Premium","I","VS2",59.8,60,435,4.38,4.42,2.63
1.52,"Good","E","VS1",64,55,15792,7.27,7.19,4.63
1.01,"Premium","E","SI1",61.8,60,5279,6.36,6.4,3.94
1.2,"Premium","H","VVS2",60,60,5174,6.86,6.78,4.09
0.37,"Premium","I","VVS1",62.4,58,874,4.58,4.55,2.85
0.7,"Very Good","F","VS1",62,57,2808,5.64,5.71,3.52
1.04,"Premium","F","SI1",62.5,60,5724,6.46,6.43,4.03
0.41,"Ideal","E","VVS2",60.9,56,1187,4.75,4.81,2.91
0.4,"Ideal","E","SI1",62.2,55,737,4.71,4.75,2.94
0.91,"Very Good","H","VS1",59.4,63,4670,6.32,6.28,3.74
0.51,"Very Good","E","SI1",60.3,63,1340,5.13,5.06,3.07
0.7,"Good","E","SI2",63.1,56,2159,5.63,5.66,3.56
0.51,"Ideal","F","VVS2",62.2,55,1998,5.12,5.11,3.18
0.42,"Very Good","F","VS1",59.8,57,921,4.85,4.89,2.91
0.53,"Ideal","I","SI2",62,54,973,5.19,5.23,3.23
0.23,"Very Good","F","VVS2",61.5,58,530,3.9,3.94,2.41
0.41,"Ideal","G","VS2",59.8,57,827,4.81,4.85,2.89
1.61,"Very Good","G","SI1",62.6,56,12028,7.44,7.54,4.69
1.2,"Ideal","I","VVS2",62.9,55,7079,6.75,6.79,4.26
0.32,"Ideal","D","VVS2",61.6,54,809,4.41,4.46,2.73
1.71,"Premium","G","SI2",60.9,58,11248,7.68,7.72,4.69
0.34,"Ideal","E","SI2",62.4,57,612,4.5,4.47,2.8
0.31,"Ideal","G","VS2",61.4,57,544,4.33,4.37,2.67
0.45,"Ideal","F","VVS1",61.8,55,1833,4.92,4.95,3.05
1.73,"Premium","G","VS1",61.6,60,11867,7.67,7.62,4.71
0.51,"Fair","F","SI1",65.6,54,1052,5.07,5.02,3.31
0.32,"Ideal","F","VS2",61.3,56,828,4.43,4.41,2.71
1.2,"Premium","G","VS1",62.4,59,8056,6.73,6.69,4.19
1.21,"Very Good","H","SI2",62.6,61,5324,6.7,6.75,4.21
0.79,"Ideal","I","SI1",61.2,55,2507,5.95,5.98,3.65
0.93,"Good","G","SI1",58.8,61,4405,6.36,6.39,3.75
0.31,"Ideal","G","VS1",62.5,57,802,4.37,4.34,2.72
0.3,"Premium","D","VVS2",60.7,59,741,4.33,4.34,2.63
0.31,"Ideal","E","VVS2",62,54,791,4.36,4.41,2.72
1.52,"Ideal","I","VS1",62.9,60,10214,7.31,7.27,4.59
1.07,"Premium","F","SI2",61.8,59,4644,6.57,6.53,4.05
1.07,"Ideal","F","SI2",62,57,4678,6.49,6.6,4.06
0.57,"Very Good","E","VS2",62.9,57,1851,5.26,5.29,3.32
1.54,"Good","E","I1",63.3,60,6261,7.26,7.3,4.61
0.36,"Ideal","F","SI1",61.6,56,560,4.57,4.62,2.83
0.33,"Very Good","D","VS1",63.2,56,1109,4.45,4.44,2.81
0.28,"Ideal","D","VVS1",61.7,57,608,4.2,4.23,2.6
0.51,"Very Good","G","VVS2",62.6,59,1768,5.08,5.11,3.19
0.5,"Very Good","D","SI1",58.9,61,1436,5.16,5.19,3.05
0.3,"Premium","E","SI1",62.5,60,526,4.24,4.27,2.66
0.52,"Ideal","G","VVS1",60.6,57,2387,5.21,5.26,3.17
0.31,"Ideal","D","VS2",62.1,55,942,4.35,4.32,2.69
0.53,"Good","G","VS2",63.4,58,1395,5.13,5.16,3.26
0.51,"Very Good","E","SI2",58.3,63,1265,5.21,5.26,3.05
0.5,"Premium","E","SI1",62.4,60,1238,4.98,4.96,3.1
0.23,"Very Good","E","VVS1",61.1,60,530,3.95,4.01,2.43
2.11,"Premium","G","SI2",59.1,59,15757,8.33,8.4,4.94
1.25,"Premium","F","VS2",61.5,60,8840,6.93,6.89,4.25
1.33,"Fair","E","SI2",65,57,4916,6.93,6.89,4.49
1.07,"Premium","E","SI2",61.3,59,4943,6.58,6.64,4.05
0.3,"Very Good","G","VVS1",62.4,57,789,4.27,4.29,2.67
1.64,"Very Good","J","SI1",62.6,59,7739,7.45,7.51,4.68
0.25,"Very Good","F","VVS2",61.2,55,583,4.1,4.14,2.52
0.75,"Ideal","D","VS2",61.7,55,3562,5.85,5.82,3.6
1.01,"Very Good","I","VS1",63.4,57,5041,6.32,6.39,4.03
0.71,"Ideal","G","VS2",62.9,56,2443,5.73,5.68,3.59
0.58,"Ideal","E","SI1",61.5,55,1636,5.34,5.39,3.3
1.53,"Premium","F","SI2",62.6,57,9716,7.37,7.33,4.6
0.7,"Good","F","VS1",59.1,62,2877,5.82,5.86,3.44
2.68,"Very Good","I","I1",63.5,56,9665,8.81,8.77,5.58
1.01,"Premium","E","VS2",60.4,57,6697,6.49,6.45,3.91
1.02,"Premium","J","SI1",61.2,57,3496,6.58,6.43,3.98
0.41,"Premium","E","VS1",62,60,1079,4.74,4.78,2.95
0.85,"Ideal","G","SI1",62,54,3084,6.08,6.11,3.78
0.34,"Premium","G","SI1",59.7,59,507,4.5,4.54,2.7
0.31,"Premium","F","VS2",59.3,60,802,4.41,4.39,2.61
0.35,"Very Good","H","VS1",60.8,63,788,4.57,4.54,2.77
0.3,"Ideal","F","VVS1",61.5,56,1041,4.32,4.36,2.67
0.41,"Premium","G","VVS2",61.4,58,1007,4.75,4.8,2.93
0.3,"Very Good","F","VVS2",62.4,57,694,4.25,4.27,2.66
1.01,"Premium","H","VS2",62.4,58,4769,6.42,6.36,3.99
0.71,"Premium","F","SI2",59.6,59,2409,5.79,5.75,3.44
0.35,"Ideal","E","VS1",62,55,900,4.54,4.58,2.82
0.23,"Ideal","G","IF",62.8,55,536,3.93,3.96,2.48
0.41,"Ideal","E","SI2",61.8,54,625,4.78,4.8,2.96
0.35,"Ideal","H","IF",60.9,57,1028,4.58,4.6,2.8
0.5,"Ideal","D","VS2",62.4,55,1635,5.1,5.13,3.19
1.13,"Ideal","H","I1",61.1,56,3603,6.71,6.77,4.12
1.5,"Very Good","H","VS2",63.2,58,7484,7.26,7.21,4.57
0.31,"Premium","H","IF",61.7,58,1046,4.36,4.33,2.68
1.01,"Fair","D","SI2",64.6,56,3003,6.31,6.24,4.05
0.71,"Premium","D","SI1",60.9,59,2743,5.72,5.71,3.48
1.7,"Premium","E","SI1",61.8,58,15804,7.62,7.52,4.68
1.25,"Premium","J","SI1",61.8,55,5607,6.91,6.82,4.24
0.41,"Ideal","E","VS1",62.3,57,1079,4.74,4.77,2.96
0.66,"Ideal","G","SI1",61.7,55,1885,5.64,5.6,3.47
1.12,"Very Good","G","SI1",61.1,59,5361,6.69,6.73,4.1
1.01,"Ideal","D","SI2",62.6,56,4785,6.34,6.4,3.99
1.04,"Ideal","I","VS2",62.9,56,4013,6.5,6.41,4.06
0.7,"Very Good","F","SI1",60.5,56,2155,5.73,5.8,3.49
0.31,"Ideal","G","VVS1",61.6,56,1046,4.39,4.35,2.69
2.08,"Ideal","H","SI1",61.3,56,17469,8.24,8.27,5.06
0.4,"Very Good","E","SI1",62,55,737,4.68,4.74,2.92
1.55,"Ideal","H","IF",61.4,57,13544,7.47,7.42,4.57
0.54,"Good","D","SI1",63.7,57,1310,5.22,5.14,3.3
1.01,"Very Good","I","SI2",63.7,57,3998,6.32,6.36,4.04
1,"Premium","F","VS2",58.7,56,4743,6.46,6.42,3.78
0.31,"Good","H","VS2",63.8,56,586,4.33,4.29,2.75
1.56,"Ideal","J","VS2",62.4,57,7809,7.39,7.46,4.63
0.41,"Very Good","F","VS2",62.8,57,863,4.73,4.76,2.98
2.22,"Ideal","J","VS1",61.8,59,16689,8.34,8.37,5.16
0.7,"Ideal","F","VS1",61.6,56,3399,5.65,5.72,3.5
0.7,"Fair","F","VS2",66.4,53,2516,5.51,5.49,3.65
0.32,"Premium","H","VVS2",62.2,58,602,4.33,4.38,2.71
0.56,"Ideal","F","VS2",61.6,56,1672,5.28,5.31,3.26
1.53,"Premium","G","SI2",58.5,59,6788,7.52,7.49,4.39
0.31,"Very Good","E","IF",63,55,938,4.33,4.37,2.74
1.54,"Premium","D","SI2",59.9,62,9821,7.51,7.44,4.48
0.29,"Very Good","E","VS1",58.9,56,504,4.35,4.37,2.57
0.63,"Premium","E","SI1",61.3,58,1921,5.57,5.52,3.4
0.34,"Premium","H","VS2",61.1,58,537,4.47,4.5,2.74
1.01,"Good","I","I1",63.1,57,2844,6.35,6.39,4.02
0.7,"Very Good","G","VS1",61.9,57,3127,5.68,5.71,3.53
0.35,"Ideal","D","SI1",60.8,55,827,4.59,4.56,2.78
0.31,"Ideal","E","VVS2",61.3,55,791,4.35,4.39,2.68
1.06,"Ideal","H","SI2",60.1,59,4516,6.58,6.67,3.98
0.39,"Ideal","F","VS1",62.2,56,958,4.63,4.7,2.9
0.5,"Very Good","E","VS2",62.9,56,1584,5.06,5.11,3.2
0.52,"Very Good","G","SI1",62.8,61,1244,5.11,5.14,3.22
1.11,"Very Good","D","SI1",61.6,57,5915,6.66,6.59,4.08
0.3,"Premium","E","IF",61.9,61,984,4.32,4.27,2.66
0.9,"Premium","E","SI1",62.7,60,4443,6.13,6.03,3.81
2.15,"Ideal","H","SI2",61.8,57,17219,8.3,8.24,5.11
0.38,"Ideal","F","VS2",61.9,55,969,4.69,4.63,2.89
1.02,"Premium","H","SI1",58.3,59,4819,6.68,6.59,3.87
0.33,"Ideal","F","VVS1",61.8,57,955,4.43,4.47,2.75
0.43,"Premium","E","SI2",61,60,903,4.94,4.87,2.99
0.73,"Premium","H","VS1",61.7,58,2468,5.75,5.72,3.54
0.74,"Good","G","SI1",64.2,59,1865,5.69,5.62,3.63
0.32,"Ideal","E","VVS1",62.3,54,917,4.37,4.4,2.73
0.4,"Ideal","D","VS2",61.5,55,1050,4.75,4.71,2.91
2.01,"Premium","J","VS2",61.5,60,13572,8.13,8.07,4.98
0.37,"Ideal","J","VS1",62.6,57,624,4.57,4.54,2.85
0.31,"Ideal","E","VS1",61.4,57,734,4.32,4.37,2.67
1,"Very Good","H","SI2",63.7,58,4395,6.31,6.35,4.03
2.01,"Ideal","I","SI1",61.4,57,16562,8.13,8.19,5.01
1.02,"Premium","F","VVS1",60.8,58,9980,6.56,6.46,3.96
1.21,"Very Good","J","VS2",59.9,59,4754,6.86,6.92,4.13
1.27,"Ideal","J","SI2",62.6,57,4779,6.88,6.85,4.3
0.7,"Very Good","E","SI1",62.7,55,2575,5.63,5.67,3.54
0.55,"Ideal","H","VS2",62.5,54,1402,5.24,5.29,3.29
1.05,"Very Good","G","VS2",63,57,5987,6.48,6.51,4.09
0.72,"Premium","H","VS2",61.6,57,2418,5.84,5.78,3.58
0.91,"Very Good","G","SI2",62.9,54,3615,6.14,6.22,3.89
2.02,"Ideal","J","SI1",62.4,56,12591,8.03,8.19,5.06
0.7,"Good","E","SI1",64.3,57,2164,5.63,5.56,3.6
0.31,"Very Good","G","VVS2",63.3,57,907,4.31,4.28,2.72
0.56,"Premium","G","VS1",61.2,60,1915,5.3,5.26,3.23
0.52,"Premium","E","VS2",61.6,59,1576,5.14,5.16,3.17
1.05,"Very Good","G","VS2",62.8,57,6486,6.45,6.49,4.06
0.32,"Ideal","D","SI2",61.7,55,612,4.4,4.38,2.71
1.11,"Ideal","J","SI1",62.1,56,4259,6.64,6.67,4.13
1.64,"Ideal","F","SI2",61.4,57,10733,7.55,7.59,4.65
0.99,"Ideal","F","VS1",61,55,5947,6.46,6.52,3.96
0.51,"Premium","F","VS1",60,58,1749,5.21,5.19,3.12
1.51,"Premium","F","VS2",61.8,56,12899,7.46,7.32,4.57
1.2,"Very Good","G","SI2",61.7,59,5518,6.81,6.86,4.22
1,"Fair","G","VS1",63.1,68,4892,6.32,6.17,3.94
0.31,"Ideal","F","IF",61.9,54,901,4.38,4.41,2.72
0.3,"Very Good","H","VS1",62.9,56,526,4.22,4.27,2.67
0.3,"Premium","H","VVS1",62.2,58,878,4.29,4.26,2.66
0.42,"Premium","D","SI2",60.1,58,898,4.88,4.83,2.92
0.36,"Ideal","I","SI2",62.1,54,439,4.56,4.58,2.84
0.36,"Ideal","D","VS2",61.1,57,928,4.6,4.63,2.82
1.27,"Ideal","G","SI2",61.8,56,6045,6.96,6.93,4.29
0.71,"Very Good","G","SI1",63.4,58,2368,5.65,5.68,3.59
0.53,"Ideal","F","VS2",61.5,55,1631,5.2,5.27,3.22
0.7,"Very Good","J","VS1",60.9,58,1904,5.66,5.73,3.47
0.29,"Very Good","F","VVS1",62.1,55,731,4.26,4.28,2.65
1.28,"Premium","H","SI1",59.9,59,6580,7.05,7.08,4.23
0.41,"Ideal","D","SI1",62.6,57,1015,4.78,4.74,2.98
0.36,"Very Good","D","SI1",60.4,58,663,4.6,4.64,2.79
0.51,"Premium","D","VVS2",61.6,59,2087,5.12,5.08,3.14
0.3,"Good","J","VS1",63.4,55,394,4.25,4.3,2.71
1.5,"Good","H","SI2",64.3,57,7500,7.18,7.15,4.61
0.5,"Fair","F","I1",67.1,57,627,4.92,4.87,3.28
1.24,"Very Good","H","VS1",62.6,54,7092,6.84,6.88,4.29
0.41,"Very Good","J","VS1",61.8,56,693,4.75,4.79,2.95
1.01,"Premium","I","SI1",59.9,59,4129,6.46,6.42,3.86
0.58,"Ideal","F","VS1",62.1,56,2088,5.38,5.32,3.32
0.51,"Premium","E","SI1",58.2,61,1340,5.27,5.22,3.05
0.72,"Ideal","F","VS1",61.1,56,3294,5.79,5.76,3.53
0.41,"Very Good","E","VS2",63.3,56,910,4.71,4.74,2.99
0.25,"Premium","E","VVS2",61.5,59,740,4.04,4.02,2.48
1.12,"Premium","H","SI1",61.2,59,4641,6.69,6.65,4.08
0.32,"Good","F","VS2",63.4,57,645,4.32,4.36,2.75
1.73,"Premium","G","VS2",62.9,58,16960,7.65,7.58,4.79
1.08,"Ideal","F","VS2",62.5,57,7625,6.52,6.57,4.09
1.05,"Premium","J","VS1",60,60,4116,6.46,6.43,4
1.52,"Premium","I","SI1",58.1,62,8852,7.61,7.56,4.41
0.6,"Premium","E","SI1",60.8,58,1625,5.46,5.5,3.33
0.39,"Very Good","G","SI2",62.7,54,581,4.64,4.71,2.93
0.56,"Ideal","F","VS2",62.3,55,1729,5.32,5.28,3.3
1.19,"Very Good","D","SI2",61.1,58,6157,6.84,6.88,4.19
0.92,"Very Good","E","SI1",62.1,58,4562,6.15,6.22,3.84
0.38,"Ideal","D","VVS2",59.7,62,1096,4.71,4.74,2.82
0.33,"Ideal","E","VS2",60.5,55,738,4.52,4.56,2.74
0.4,"Good","E","SI1",63.7,57,687,4.66,4.69,2.98
0.4,"Premium","F","VVS2",60.8,59,1088,4.71,4.73,2.87
0.63,"Ideal","H","VS2",62.1,54,1641,5.51,5.54,3.43
0.34,"Very Good","I","SI1",61.3,61,447,4.45,4.49,2.74
0.81,"Premium","F","SI1",61.3,60,2926,6,5.94,3.66
1.01,"Premium","F","SI2",60,59,3897,6.47,6.41,3.86
0.31,"Ideal","D","VS2",62.1,54,804,4.4,4.36,2.72
1.53,"Ideal","G","SI2",62.3,56,9468,7.39,7.34,4.59
0.53,"Ideal","D","SI2",60.4,57,1314,5.26,5.3,3.19
0.43,"Premium","D","VS2",60.7,58,1129,4.88,4.84,2.95
0.9,"Good","I","VS2",62.4,65,3107,6.12,6.09,3.81
1.08,"Ideal","D","SI2",60.2,57,5247,6.63,6.67,4
0.54,"Ideal","I","SI1",61.4,56,1114,5.25,5.27,3.23
0.73,"Premium","I","SI2",62,57,1927,5.79,5.76,3.58
0.48,"Very Good","D","VVS2",59.5,57,2329,5.16,5.12,3.06
0.91,"Premium","G","VS1",62.2,58,4459,6.22,6.12,3.85
0.7,"Very Good","F","VS2",62.4,57,2362,5.63,5.69,3.53
0.32,"Premium","I","SI1",61,59,554,4.39,4.36,2.67
1.58,"Ideal","E","SI1",61.4,55,11294,7.53,7.5,4.61
1.02,"Ideal","E","VS1",60.1,57,8096,6.52,6.59,3.94
0.6,"Ideal","G","VS1",61.3,57,2105,5.4,5.47,3.33
1,"Very Good","E","VVS2",61.7,55,9324,6.38,6.42,3.95
0.37,"Premium","E","SI1",61.8,58,649,4.59,4.64,2.85
0.28,"Very Good","E","IF",59.6,55,688,4.24,4.31,2.55
0.55,"Ideal","F","VS2",61.2,55,1698,5.3,5.28,3.24
0.3,"Ideal","D","VS2",61.4,54,911,4.34,4.33,2.66
1.18,"Ideal","H","SI2",61.2,57,5182,6.81,6.86,4.18
0.32,"Premium","E","SI1",61.2,58,524,4.37,4.42,2.69
0.27,"Very Good","D","VS2",63,57,419,4.06,4.1,2.57
0.9,"Fair","E","SI2",65.8,58,3084,6.02,5.98,3.95
1.06,"Ideal","G","VS1",61.7,57,8093,6.52,6.57,4.04
1,"Very Good","F","SI1",58.1,63,4586,6.45,6.36,3.72
1.7,"Premium","E","VS2",58.6,62,18342,7.92,7.84,4.62
0.7,"Fair","E","SI2",64.6,53,2092,5.58,5.63,3.62
0.41,"Good","G","SI1",64.3,54,646,4.68,4.72,3.02
0.31,"Ideal","H","VVS2",62.5,55,625,4.34,4.37,2.72
0.33,"Very Good","G","VVS1",61.2,57,795,4.4,4.44,2.71
2.21,"Premium","H","SI2",59,59,13872,8.51,8.46,5.01
0.3,"Premium","D","SI1",62.4,60,552,4.23,4.26,2.65
0.33,"Premium","D","SI1",60.1,59,608,4.46,4.49,2.69
0.45,"Good","E","SI2",64.1,62,680,4.82,4.75,3.07
1,"Very Good","E","VS1",63.2,53,5914,6.4,6.33,4.02
0.4,"Good","E","SI1",63.6,57,687,4.65,4.69,2.97
0.32,"Premium","F","VS2",59.4,58,828,4.48,4.44,2.65
0.71,"Premium","G","VVS2",60.3,58,2839,5.82,5.78,3.5
1,"Ideal","J","VS2",62.4,54,4539,6.4,6.46,4.01
1.2,"Ideal","J","SI1",62.1,55,5002,6.81,6.84,4.24
0.76,"Ideal","I","SI1",61.8,57,2399,5.89,5.83,3.62
2,"Good","J","SI1",64.1,58,9193,7.85,7.79,5.01
0.42,"Ideal","F","VS1",61.4,57,1103,4.83,4.78,2.95
1.52,"Very Good","H","VS1",59.8,57,10497,7.47,7.55,4.49
0.3,"Very Good","D","SI1",62.3,59,552,4.22,4.25,2.64
0.31,"Ideal","G","VVS1",62.4,54,759,4.31,4.34,2.7
0.7,"Premium","D","SI2",60.6,58,2596,5.75,5.7,3.47
0.54,"Ideal","G","SI1",62.5,56,1314,5.2,5.24,3.26
0.7,"Fair","F","SI2",64.6,57,1947,5.6,5.57,3.61
0.72,"Ideal","E","SI1",61.2,56,2642,5.75,5.79,3.53
2.17,"Premium","J","SI2",62.3,58,13556,8.31,8.26,5.16
2.11,"Ideal","D","SI2",62.7,56,16404,8.25,8.18,5.14
0.9,"Very Good","E","SI2",61.6,59,3924,6.18,6.26,3.83
0.77,"Premium","D","VS2",61.8,58,3291,5.84,5.81,3.6
1.2,"Ideal","I","SI1",62.1,55,5174,6.83,6.79,4.23
0.9,"Premium","D","SI1",59.4,62,4304,6.24,6.19,3.69
0.73,"Premium","I","VS1",60.3,58,2393,5.87,5.83,3.53
0.3,"Premium","D","VS2",60.5,58,710,4.35,4.38,2.64
2.01,"Very Good","H","VS1",63.5,53,15930,8.04,7.97,5.08
1.01,"Ideal","E","SI2",62,56,4694,6.46,6.42,3.99
1.18,"Ideal","I","VVS1",59.7,54,6378,6.92,6.99,4.15
1,"Very Good","E","SI2",59.5,63,4077,6.47,6.41,3.83
0.39,"Ideal","H","VVS2",61.4,56.1,853,4.7,4.73,2.89
0.93,"Premium","D","SI2",62,56,4692,6.27,6.22,3.87
0.54,"Ideal","G","VVS1",62.2,56,2080,5.19,5.22,3.24
0.37,"Premium","F","SI1",62.3,59,791,4.61,4.57,2.86
0.7,"Fair","F","VS1",64.9,59,3039,5.56,5.59,3.62
0.53,"Ideal","G","SI1",61.8,58,1255,5.16,5.19,3.2
0.56,"Ideal","G","SI1",61.6,59,1755,5.27,5.32,3.26
0.72,"Premium","F","SI1",62,60,2364,5.74,5.77,3.57
1.04,"Very Good","F","SI1",63.4,59,5137,6.44,6.4,4.07
1.01,"Premium","H","SI1",61.8,59,5204,6.38,6.33,3.93
1.02,"Premium","J","SI2",62.3,58,3119,6.42,6.37,3.98
1,"Ideal","D","SI1",60.2,57,4774,6.48,6.54,3.92
0.55,"Ideal","D","VS1",61.3,56,2251,5.28,5.32,3.25
1.51,"Premium","E","SI2",60.6,59,10570,7.47,7.41,4.51
0.72,"Ideal","F","VS1",62.5,54,3330,5.73,5.76,3.59
2.01,"Fair","G","SI2",65.9,57,10887,7.85,7.78,5.15
0.31,"Ideal","D","VS2",62.2,57,734,4.31,4.34,2.69
1.8,"Ideal","F","SI1",61.8,57,16364,7.79,7.83,4.83
0.37,"Ideal","E","VS1",61.6,54,858,4.6,4.65,2.86
1.27,"Ideal","G","VS2",61.9,57,9489,6.9,6.93,4.28
1.56,"Very Good","J","SI2",62,57,6662,7.37,7.44,4.59
0.32,"Ideal","G","SI1",60.8,56,612,4.48,4.44,2.71
1.58,"Ideal","H","VS2",61.4,56,12170,7.48,7.54,4.62
0.31,"Premium","E","VS2",60,59,680,4.35,4.39,2.62
0.53,"Ideal","D","SI1",60.4,57,2021,5.28,5.31,3.2
0.73,"Very Good","E","SI1",60.2,60,2564,5.81,5.86,3.51
0.31,"Good","H","VVS2",63.7,55,625,4.28,4.32,2.74
0.86,"Very Good","H","SI1",59.7,59,3228,6.14,6.23,3.69
0.7,"Good","H","SI1",64.2,60,2048,5.52,5.6,3.57
1.1,"Premium","D","VS2",58.2,57,8796,6.81,6.77,3.95
0.42,"Very Good","H","SI1",61.1,57,754,4.84,4.87,2.96
0.59,"Ideal","D","SI1",61.4,55,1783,5.41,5.43,3.33
0.42,"Ideal","E","SI2",62.7,55,882,4.79,4.78,3
1.4,"Ideal","H","VS2",63,56,8977,7.13,7.07,4.47
0.4,"Premium","D","SI2",60,58,855,4.84,4.8,2.89
2.04,"Premium","H","SI1",62.2,60,12341,8.07,8,5
1.7,"Very Good","G","VS1",63.5,56,15102,7.64,7.53,4.82
1.51,"Very Good","I","SI1",61.6,58,9283,7.35,7.3,4.51
0.31,"Ideal","G","IF",61,57,891,4.4,4.42,2.69
1.53,"Premium","I","VS1",61.2,59,10282,7.41,7.39,4.53
0.41,"Premium","G","VS2",61.8,59,827,4.72,4.76,2.93
0.41,"Ideal","F","VVS2",62.6,55,1192,4.76,4.73,2.97
1.02,"Ideal","D","SI2",62,58,5235,6.4,6.51,4
0.53,"Very Good","G","SI2",60,56,1079,5.28,5.32,3.18
1.08,"Ideal","I","SI1",61.4,57,4476,6.67,6.62,4.08
2,"Premium","G","SI2",62.1,59,15897,8.12,8.02,5.01
0.72,"Ideal","H","VVS1",62.8,57,2907,5.68,5.72,3.58
1.2,"Premium","F","VVS2",62.8,60,10580,6.79,6.74,4.25
0.4,"Ideal","H","VVS2",62.3,57,1125,4.73,4.71,2.94
0.24,"Ideal","F","VS2",61.8,57,408,3.97,3.99,2.46
0.33,"Very Good","G","VS1",59.7,61,666,4.44,4.47,2.66
1.01,"Fair","G","SI1",64.2,59,4004,6.31,6.28,4.04
0.82,"Ideal","F","SI2",62.4,54,2799,5.97,6.02,3.74
1.7,"Ideal","I","VS2",61.7,56,11360,7.72,7.64,4.74
0.79,"Ideal","G","SI1",61.6,55,2944,5.96,5.98,3.68
1.21,"Premium","H","SI2",61.1,60,5082,6.91,6.86,4.21
1.12,"Ideal","H","SI1",60.7,56,5457,6.74,6.7,4.08
0.38,"Very Good","D","SI2",61.1,58,633,4.62,4.68,2.84
2.36,"Premium","H","SI2",59.4,58,18745,8.69,8.75,5.18
0.31,"Premium","H","SI1",61,61,558,4.39,4.33,2.66
1.01,"Premium","E","VS2",59.5,60,5882,6.3,6.24,3.73
1.53,"Very Good","I","VS2",62.8,59,9802,7.27,7.31,4.58
0.26,"Ideal","E","VVS2",62.3,57,599,4.06,4.09,2.54
0.52,"Very Good","E","VS1",59.1,58,1875,5.31,5.38,3.16
0.39,"Ideal","G","IF",60.6,56,1209,4.73,4.76,2.87
1.25,"Premium","H","SI2",62.1,58,5950,6.93,6.86,4.28
1.13,"Ideal","E","VVS2",61.4,57,11115,6.69,6.74,4.12
0.3,"Very Good","G","VS1",63.4,58,776,4.25,4.23,2.69
0.36,"Premium","I","VS1",62,59,568,4.53,4.6,2.83
0.35,"Ideal","E","VS2",62,55,984,4.54,4.52,2.81
0.59,"Very Good","E","SI2",63.8,57,1286,5.31,5.34,3.4
0.32,"Very Good","H","VS2",62.7,54,505,4.39,4.41,2.76
0.4,"Premium","G","VVS2",59.7,58,1050,4.8,4.78,2.86
1,"Premium","F","VS1",62.6,58,7114,6.37,6.4,4
0.45,"Premium","E","SI1",62.8,58,1091,4.88,4.84,3.05
1.31,"Premium","H","VS1",62.1,58,5722,6.98,6.97,4.33
0.43,"Ideal","F","VVS2",61.4,56,1093,4.87,4.9,3
0.81,"Premium","G","VS1",61.7,59,3402,6.07,5.96,3.71
0.36,"Ideal","D","SI1",61.6,56,663,4.54,4.58,2.81
0.32,"Premium","G","SI1",61.6,58,612,4.4,4.36,2.7
1.08,"Premium","D","VS1",61,59,8999,6.66,6.61,4.05
1.01,"Very Good","H","VS2",60.2,60,5897,6.46,6.5,3.9
0.43,"Ideal","I","IF",62,55,1129,4.85,4.83,3
1.07,"Very Good","H","VS1",62.5,56,5661,6.52,6.6,4.1
1.34,"Very Good","H","SI2",61.1,63,4352,7.08,7.01,4.3
1.03,"Ideal","D","SI2",60.7,55,4839,6.61,6.53,3.99
0.8,"Ideal","I","SI1",59.4,58,2927,6.07,6.09,3.61
1.01,"Very Good","G","VS1",63.1,59,5294,6.32,6.23,3.96
0.34,"Ideal","E","VS1",60.3,57,875,4.52,4.54,2.73
0.33,"Ideal","I","IF",61.1,56,675,4.45,4.49,2.73
0.5,"Premium","F","VVS2",62.7,56,1987,5.08,5.03,3.17
0.44,"Ideal","H","IF",62,57,1255,4.87,4.91,3.02
0.46,"Ideal","E","VVS1",62.6,57,1586,4.89,4.98,3.09
0.7,"Ideal","F","VS1",62.4,55,2993,5.65,5.7,3.54
0.7,"Good","G","VVS2",61.1,61,3046,5.67,5.69,3.47
1.24,"Very Good","F","VS2",60.9,60,8907,6.96,6.93,4.23
0.58,"Premium","F","VS2",61.9,57,2036,5.47,5.36,3.35
0.51,"Ideal","E","VS2",62.2,57,1656,5.08,5.11,3.17
0.31,"Premium","H","VVS2",61.2,59,802,4.38,4.34,2.67
0.3,"Ideal","F","VS1",62.3,56,603,4.26,4.28,2.66
1.71,"Premium","J","SI1",61.9,58,7757,7.62,7.56,4.7
1.04,"Ideal","G","VVS2",61.5,57,9465,6.51,6.54,4.01
2.01,"Premium","J","SI2",60.8,58,12048,8.19,8.13,4.96
0.41,"Ideal","G","VVS2",61.8,56,1007,4.74,4.78,2.94
0.71,"Ideal","I","VVS2",61.4,58,2559,5.7,5.76,3.52
0.71,"Very Good","E","VS2",60.7,56,2795,5.81,5.82,3.53
0.27,"Ideal","E","VS1",61.4,57,704,4.17,4.23,2.58
1.05,"Ideal","J","SI2",61.3,56,4364,6.56,6.59,4.03
2,"Very Good","E","SI2",63.4,60,14763,7.97,7.92,5.04
0.33,"Ideal","H","VVS1",62.1,55,752,4.42,4.44,2.75
0.37,"Ideal","E","VS1",61.4,56,874,4.65,4.66,2.86
