"carat","cut","color","clarity","depth","table","price","x","y","z"
0.43,"Ideal","F","SI2",60.7,57,742,4.88,4.91,2.97
1,"Premium","D","SI2",62.4,58,4730,6.33,6.36,3.96
1.07,"Ideal","H","SI1",61.1,56,4955,6.63,6.6,4.04
1.05,"Fair","J","SI2",65.8,59,2789,6.41,6.27,4.18
0.3,"Ideal","I","VVS1",62.3,55,552,4.28,4.29,2.67
0.9,"Very Good","D","IF",62.4,54,9182,6.17,6.21,3.86
0.7,"Premium","G","SI2",58,60,2268,5.91,5.88,3.42
0.4,"Good","J","VS2",64,57,591,4.67,4.7,3
1.01,"Good","D","SI1",63.9,62,5147,6.31,6.25,4.01
0.31,"Premium","E","VS1",61,60,816,4.37,4.35,2.66
2.51,"Premium","I","SI2",62.3,57,18255,8.76,8.69,5.44
0.45,"Ideal","F","VS2",62.8,55,945,4.88,4.86,3.06
0.38,"Premium","D","VS2",58.8,61,1117,4.77,4.72,2.79
0.56,"Ideal","G","VS1",61.2,54,1890,5.36,5.32,3.27
0.3,"Ideal","F","VS1",61.4,56,658,4.33,4.37,2.67
0.53,"Ideal","I","SI1",61.5,56,1094,5.21,5.23,3.21
1.04,"Premium","G","VS2",62.2,58,6122,6.49,6.4,4.01
0.72,"Ideal","H","VVS2",61.6,56,3334,5.75,5.77,3.55
0.32,"Premium","H","VVS2",61,58,828,4.44,4.41,2.7
0.36,"Premium","E","SI1",60.8,59,810,4.59,4.56,2.78
0.7,"Good","E","SI1",65,57,2038,5.53,5.58,3.61
0.24,"Very Good","F","SI1",61.6,57,370,4.02,4.05,2.48
0.31,"Good","D","SI2",63.9,57,462,4.28,4.33,2.75
0.51,"Good","D","VS2",63.1,58,1668,5.08,5.13,3.22
2.01,"Ideal","I","SI1",61.9,56,14558,8.16,8.08,5.03
1.7,"Premium","I","VS2",62.2,58,11781,7.6,7.65,4.74
1.02,"Ideal","E","VS1",60.1,57,8244,6.59,6.52,3.94
0.72,"Premium","E","SI1",62.8,52,2333,5.78,5.72,3.61
1.28,"Premium","H","SI1",59.9,59,6580,7.05,7.08,4.23
0.58,"Ideal","G","SI2",61.5,55,1276,5.38,5.42,3.32
1.52,"Premium","G","VVS1",60.4,59,16104,7.48,7.38,4.49
1.2,"Good","E","SI2",63.3,55,5544,6.73,6.77,4.27
1.01,"Good","G","VS2",63.6,60,5599,6.3,6.35,4.02
0.72,"Very Good","J","VS2",62.2,58,2028,5.68,5.73,3.55
1.77,"Very Good","G","SI1",63.1,57,11796,7.68,7.63,4.83
0.79,"Ideal","I","VS1",62.2,57,2958,5.89,5.94,3.68
0.31,"Ideal","I","VS1",61.2,55,507,4.37,4.39,2.68
0.3,"Ideal","E","VVS1",62,58,862,4.28,4.3,2.66
0.31,"Premium","H","VS2",62.7,59,628,4.32,4.29,2.7
0.31,"Ideal","E","VS2",61.3,56,872,4.37,4.34,2.67
0.51,"Very Good","E","VS1",62.8,57.1,1970,5.07,5.1,3.2
1.05,"Premium","G","SI2",61.3,58,4318,6.6,6.55,4.03
1.51,"Premium","G","VS2",60.4,58,11480,7.38,7.43,4.47
0.53,"Very Good","D","SI2",59.3,61,1226,5.26,5.29,3.13
0.32,"Good","F","VS2",63.2,58,645,4.32,4.35,2.74
0.31,"Ideal","G","VVS1",62.5,54,816,4.33,4.37,2.72
0.55,"Good","J","VS2",64.1,54,1034,5.18,5.21,3.33
0.85,"Ideal","J","SI1",62.3,55,2366,6.1,6.06,3.79
1.5,"Good","G","I1",64,61,4731,7.15,7.04,0
0.32,"Ideal","G","SI2",62.5,57,540,4.38,4.35,2.73
1.12,"Premium","H","SI1",61.6,58,4719,6.72,6.62,4.11
0.35,"Ideal","F","VS2",61.4,54,906,4.58,4.54,2.8
0.42,"Ideal","G","VVS2",62.4,55,1103,4.82,4.79,3
1.55,"Ideal","F","SI2",61.9,55,10937,7.44,7.4,4.6
1.22,"Premium","H","SI1",61.9,56,6354,6.89,6.84,4.25
1,"Very Good","F","SI2",62.7,58,3789,6.3,6.36,3.97
1.51,"Ideal","I","SI1",61.1,59,8342,7.4,7.37,4.51
1.01,"Premium","D","SI2",61.8,57,4338,6.47,6.42,3.98
0.91,"Fair","D","SI1",64.4,60,3855,6.08,6.04,3.9
0.51,"Ideal","E","SI1",61.3,55,1438,5.11,5.17,3.15
0.79,"Ideal","H","VVS1",62,56,3675,5.92,5.96,3.68
1.1,"Very Good","F","SI2",59.1,57,4715,6.72,6.82,4
1.7,"Very Good","G","VVS2",61.5,60,17073,7.59,7.64,4.68
0.39,"Premium","H","VVS1",61.5,56,990,4.73,4.7,2.9
0.32,"Ideal","F","VS2",60.3,55,828,4.45,4.4,2.67
1.05,"Very Good","H","SI1",59.5,58,4608,6.61,6.69,3.96
0.43,"Premium","F","SI1",62.5,56,1016,4.85,4.82,3.02
0.61,"Good","G","VS1",60.2,61,1785,5.47,5.52,3.3
1.51,"Good","I","SI1",63.9,63,7233,7.17,7.2,4.59
1.21,"Premium","I","SI1",61,56,4404,6.91,6.87,4.2
0.35,"Premium","E","VS1",60.8,58,829,4.55,4.58,2.78
0.7,"Premium","H","VVS1",60.9,60,2406,5.76,5.71,3.49
1.02,"Very Good","F","VS1",61.3,59,6785,6.45,6.51,3.97
0.4,"Ideal","E","VS2",60.9,56,904,4.78,4.81,2.92
1.09,"Very Good","D","SI2",59.2,63,4244,6.67,6.71,3.96
1.53,"Ideal","I","VS1",62.9,57,7968,7.36,7.3,4.61
1,"Premium","G","VS1",62.9,60,6989,6.36,6.29,3.98
0.44,"Good","E","SI1",63.4,57,756,4.81,4.85,3.06
0.23,"Premium","G","VVS1",61.3,59,531,3.96,3.94,2.42
0.35,"Premium","F","SI1",60.2,58,748,4.6,4.54,2.75
1.25,"Very Good","I","SI1",62.1,58,5699,6.86,6.9,4.27
0.76,"Premium","F","SI2",61.8,58,2491,5.88,5.83,3.62
0.23,"Very Good","G","VVS2",62.6,54,431,3.91,3.95,2.46
0.41,"Premium","G","VS1",60.5,57,961,4.85,4.81,2.92
0.4,"Ideal","G","VS2",62,56,1240,4.73,4.78,2.95
1,"Premium","G","SI1",62.7,59,5292,6.36,6.31,3.97
0.41,"Ideal","J","VS2",62.2,54.4,637,4.72,4.75,2.95
0.81,"Ideal","E","VS2",60.4,57,3231,6.02,6.06,3.65
0.31,"Ideal","D","VS2",62.1,54,804,4.4,4.36,2.72
0.71,"Premium","D","SI1",61.6,60,2797,5.74,5.69,3.52
0.74,"Ideal","J","VS1",61.7,57,2468,5.79,5.84,3.59
0.77,"Premium","G","SI1",60.7,58,2563,5.95,5.98,3.62
0.72,"Very Good","F","VVS2",59.2,63,3952,5.77,5.86,3.44
0.4,"Premium","D","SI2",59.9,60,855,4.78,4.74,2.85
1.14,"Ideal","D","SI2",61.4,56,5650,6.77,6.69,4.13
1.54,"Premium","I","SI2",61.2,58,7631,7.51,7.43,4.57
1.51,"Premium","F","VS2",62.2,60,13474,7.25,7.34,4.54
0.52,"Ideal","E","SI1",61.4,57,1330,5.15,5.18,3.17
0.91,"Very Good","E","SI2",63.8,60,3751,6.05,6.09,3.87
1.21,"Premium","E","SI2",61.7,59,5920,6.83,6.78,4.2
0.7,"Premium","G","SI1",63,56,2386,5.68,5.65,3.57
0.32,"Ideal","F","VS2",61.6,55,645,4.4,4.43,2.72
0.53,"Very Good","H","SI1",61.7,60,1152,5.17,5.21,3.2
0.95,"Premium","G","SI2",62.6,58,3181,6.22,6.18,3.88
0.56,"Fair","H","VS2",52.7,70,1293,5.71,5.57,2.97
0.35,"Very Good","F","VS2",61.1,62,706,4.5,4.54,2.76
0.3,"Premium","G","VVS1",62.7,59,1013,4.27,4.22,2.66
1,"Good","F","SI1",63.6,62,4504,6.24,6.3,3.99
0.71,"Very Good","F","SI1",63,56,2088,5.65,5.72,3.58
0.4,"Ideal","E","VVS2",61.7,57,988,4.73,4.77,2.93
0.33,"Premium","D","VS2",61.2,58,1002,4.44,4.41,2.71
0.84,"Very Good","F","SI2",62.8,57,2656,5.99,6.04,3.78
0.5,"Very Good","E","SI1",62.6,56,1222,5.06,5.07,3.17
0.26,"Ideal","E","VVS2",62,56,599,4.1,4.13,2.55
1,"Very Good","G","SI1",59.3,63,4741,6.44,6.48,3.83
1.04,"Very Good","J","SI2",62.8,57,3459,6.44,6.5,4.06
1.02,"Ideal","H","SI2",59.8,58,4742,6.55,6.59,3.93
0.5,"Ideal","E","SI2",62.6,56,1104,5.05,5.11,3.18
0.91,"Fair","H","SI1",64.7,56,3816,6.1,6.07,3.94
0.54,"Premium","F","SI2",61.8,61,1097,5.28,5.18,3.23
0.9,"Good","E","VS2",64,58,4278,6.02,6.07,3.87
0.52,"Ideal","I","SI1",61.8,56,1075,5.15,5.18,3.19
1.01,"Very Good","E","SI1",62.9,59,4766,6.3,6.38,3.99
0.3,"Very Good","D","VVS2",59,59,729,4.4,4.42,2.6
1.27,"Premium","G","VS2",61,60,8705,6.97,6.93,4.24
0.4,"Ideal","I","VVS1",62.3,53.7,870,4.72,4.74,2.95
0.76,"Very Good","F","VS2",62,58,2873,5.8,5.86,3.62
0.52,"Good","G","SI1",64.3,61,1147,5.01,4.97,3.21
0.71,"Ideal","F","VVS2",62.6,56,3018,5.7,5.65,3.55
0.5,"Very Good","E","SI2",59.9,57,1097,5.12,5.16,3.08
0.43,"Ideal","J","VS1",62.1,55,679,4.84,4.86,3.01
0.33,"Ideal","F","SI2",61.4,55,416,4.46,4.5,2.75
0.3,"Ideal","I","VVS1",61.1,57,709,4.36,4.32,2.65
1.57,"Very Good","J","VS2",62,58,8538,7.45,7.48,4.63
0.3,"Ideal","D","SI1",62.1,54,709,4.35,4.31,2.69
0.3,"Ideal","D","SI2",60.2,56,574,4.4,4.37,2.64
1.63,"Ideal","F","I1",62,55.1,7100,7.5,7.57,4.68
1.01,"Very Good","F","SI2",63.1,57,4072,6.37,6.3,4
0.4,"Ideal","I","VVS1",61,56,849,4.79,4.81,2.93
1.41,"Very Good","H","SI1",62.6,59,8283,7.08,7.14,4.45
0.9,"Ideal","G","SI1",60.8,58,4008,6.2,6.29,3.8
0.7,"Ideal","E","SI1",61.6,56,2789,5.72,5.75,3.53
0.44,"Ideal","G","VVS1",60.3,57,1207,4.92,4.96,2.98
0.7,"Good","J","VS2",63.2,61,1843,5.59,5.62,3.54
0.41,"Ideal","D","VS1",61,57,1151,4.78,4.82,2.93
1.51,"Ideal","G","VS1",60.8,54,14733,7.4,7.48,4.52
0.42,"Premium","I","SI2",61.5,59,709,4.84,4.78,2.96
0.41,"Ideal","D","SI1",60.8,57,1015,4.84,4.8,2.93
0.3,"Ideal","D","VS1",62,54,848,4.34,4.3,2.68
1.03,"Ideal","E","VVS2",61.7,54,9932,6.49,6.52,4.02
1.06,"Ideal","E","SI2",60.7,57,3977,6.61,6.59,4
0.35,"Ideal","H","IF",60.7,56,1017,4.62,4.61,2.8
1.21,"Fair","F","SI2",65.3,53,5028,6.74,6.68,4.38
0.58,"Very Good","D","VVS2",63,56,2400,5.28,5.35,3.35
0.74,"Very Good","G","VVS1",63.2,56,3328,5.74,5.72,3.62
0.7,"Very Good","G","VS1",61.6,57,3127,5.69,5.73,3.52
1,"Fair","G","SI2",70.2,58,2326,6,5.73,4.13
0.42,"Ideal","D","SI1",62.4,57,1040,4.84,4.77,3
0.3,"Ideal","J","VVS2",62.3,58,439,4.26,4.28,2.66
0.9,"Good","D","SI2",63.6,57,3740,6.07,6.03,3.85
0.41,"Premium","F","VVS2",60.6,58,1192,4.84,4.79,2.92
0.3,"Ideal","H","VVS2",61.5,55,590,4.34,4.37,2.68
0.43,"Ideal","F","IF",61.5,56,1580,4.89,4.86,3
0.34,"Ideal","D","VS2",62.4,53,805,4.49,4.52,2.81
0.33,"Premium","G","VS2",61.4,60,743,4.45,4.41,2.72
0.7,"Premium","H","SI2",61,59,1974,5.76,5.71,3.5
0.34,"Ideal","E","VS2",62.6,55,745,4.43,4.45,2.78
0.49,"Very Good","D","SI1",58.6,60,1174,5.14,5.2,3.03
0.65,"Premium","F","VS2",59.6,58,1970,5.65,5.62,3.36
0.55,"Premium","G","VS2",62.3,56,1668,5.29,5.24,3.28
0.7,"Premium","H","VS2",61.7,59,2010,5.66,5.68,3.5
0.25,"Very Good","E","VVS2",63.1,55,526,3.98,4.04,2.53
0.35,"Good","F","SI1",63.6,54,583,4.51,4.52,2.87
1.81,"Premium","I","VS2",62.7,58,12939,7.77,7.68,4.84
0.4,"Ideal","H","VVS1",61.4,57,1017,4.74,4.81,2.93
0.7,"Ideal","I","SI1",62.6,54,2287,5.63,5.71,3.55
0.32,"Ideal","G","IF",61,57,918,4.44,4.48,2.72
0.41,"Premium","D","VVS1",62.3,53,1582,4.78,4.75,2.97
0.31,"Premium","H","VVS2",62.6,58,802,4.31,4.28,2.69
0.32,"Very Good","D","SI1",62.9,56,550,4.38,4.4,2.76
0.28,"Ideal","E","VVS1",62,56,828,4.23,4.19,2.61
0.32,"Premium","G","SI1",62.6,58,612,4.37,4.35,2.73
0.73,"Premium","F","SI2",58.3,58,2393,5.95,5.91,3.46
0.31,"Ideal","H","SI1",61.3,55,421,4.35,4.39,2.68
1.06,"Ideal","D","SI2",62.3,55,5253,6.54,6.5,4.06
0.3,"Very Good","H","VVS2",63.1,60,776,4.28,4.24,2.69
0.44,"Premium","G","SI1",61.9,58,772,4.83,4.87,3
0.3,"Good","E","SI1",63.7,58,675,4.27,4.24,2.71
0.31,"Premium","I","VVS1",61,58,732,4.39,4.33,2.66
1.11,"Ideal","D","VS2",62,57,7602,6.62,6.67,4.12
1.01,"Premium","H","VS2",62.6,60,4745,6.39,6.36,3.99
0.4,"Premium","D","VS2",61.7,59,1050,4.75,4.72,2.92
1,"Premium","J","SI1",62.8,59,3780,6.37,6.27,3.97
0.3,"Ideal","F","VS2",61.8,57,605,4.31,4.33,2.67
1.07,"Premium","F","SI2",61.8,58,4446,6.57,6.51,4.04
0.34,"Ideal","F","VS2",61.6,57,686,4.47,4.53,2.77
2.01,"Premium","J","SI1",60.5,59,12369,8.12,8.01,4.88
0.32,"Ideal","D","VS1",61.2,55,977,4.41,4.45,2.71
0.32,"Good","D","SI2",63.9,58,477,4.31,4.33,2.76
0.34,"Ideal","G","VS2",61.1,55,596,4.52,4.55,2.77
0.31,"Premium","G","VS2",61.2,59,471,4.36,4.4,2.68
0.51,"Premium","G","VVS1",60.2,58,1925,5.2,5.24,3.14
1.5,"Ideal","I","VVS2",60.7,60,10931,7.35,7.4,4.48
1.51,"Good","G","SI1",63.1,56,9258,7.2,7.28,4.57
1.66,"Very Good","H","SI1",63.3,59,8831,7.48,7.45,4.72
0.32,"Premium","G","VS2",62.3,60,720,4.4,4.37,2.73
0.53,"Ideal","G","VS1",61.7,55,1607,5.18,5.22,3.21
0.76,"Good","D","VS1",63.7,56,3950,5.81,5.77,3.69
1.27,"Ideal","G","VVS1",61.7,56,10805,6.9,7.03,4.3
2.07,"Premium","F","SI2",60.7,59,18611,8.21,8.16,4.97
0.71,"Premium","H","SI1",62.4,62,2207,5.67,5.64,3.53
0.7,"Very Good","D","VS2",60.6,60,3668,5.71,5.75,3.47
0.3,"Good","F","VVS1",63.7,59,965,4.24,4.17,2.68
1.52,"Ideal","D","SI1",60.6,58,14426,7.46,7.4,4.51
0.5,"Good","D","SI1",64.1,56,1235,5.03,4.98,3.21
0.3,"Ideal","F","SI1",62.3,54,500,4.27,4.3,2.67
0.72,"Ideal","I","VVS1",62.9,57,2493,5.68,5.77,3.6
2,"Premium","G","SI2",61.1,60,13986,8.1,8.03,4.93
0.71,"Ideal","H","SI1",61.3,58,2368,5.73,5.78,3.53
0.33,"Ideal","E","SI1",62.5,55,743,4.45,4.42,2.77
0.5,"Very Good","H","VS2",62.9,58,1337,5.08,5.1,3.2
0.4,"Ideal","E","SI1",61.8,56,737,4.71,4.74,2.92
1,"Ideal","F","SI2",62.7,57,4155,6.34,6.29,3.96
0.3,"Premium","G","VVS1",61.9,59,1013,4.31,4.28,2.66
0.53,"Ideal","D","VS2",61.7,55,1857,5.21,5.23,3.22
1.52,"Ideal","F","SI1",62,54,12182,7.44,7.36,4.59
1.02,"Premium","G","SI1",61,59,4633,6.44,6.48,3.94
0.92,"Premium","G","SI1",61.5,60,3751,6.26,6.19,3.83
1,"Fair","G","SI1",68.2,60,3833,6.02,5.94,4.08
0.3,"Premium","I","VS1",62,58,608,4.3,4.25,2.65
0.62,"Ideal","H","VS2",62.8,57,1652,5.43,5.4,3.4
0.31,"Very Good","D","VS1",62.3,56,736,4.33,4.37,2.71
1.02,"Very Good","H","SI2",63.4,63,3713,6.36,6.32,4.02
0.25,"Ideal","G","SI1",62.3,53,363,4.06,4.09,2.54
1.06,"Premium","G","SI1",61.9,55,5043,6.61,6.54,4.07
1.32,"Premium","G","SI2",58.9,59,4524,7.25,7.18,4.25
1.2,"Very Good","H","SI1",62.4,60,6199,6.75,6.71,4.2
0.5,"Premium","E","VS2",58.6,60,1654,5.21,5.16,3.04
0.41,"Ideal","E","SI2",60.7,57,683,4.81,4.85,2.93
0.8,"Ideal","D","VS2",61,57,4170,5.96,6,3.65
0.7,"Very Good","E","SI1",61.5,56,2239,5.74,5.8,3.55
2.18,"Ideal","F","SI2",62.6,55,14277,8.27,8.22,5.16
0.71,"Very Good","F","VS2",63.3,57,3146,5.65,5.69,3.59
1.54,"Premium","G","SI1",61.8,59,11107,7.32,7.37,4.54
0.7,"Ideal","G","VVS2",59.9,58,3234,5.78,5.8,3.47
0.34,"Ideal","E","SI1",62.2,55,765,4.49,4.45,2.78
0.52,"Very Good","H","VS1",63.5,58,1572,5.08,5.13,3.24
1.19,"Premium","J","SI1",63,54,4498,6.82,6.74,4.27
1.02,"Premium","E","VS2",62.8,59,5666,6.44,6.39,4.03
0.51,"Ideal","H","IF",60.3,58,1899,5.15,5.17,3.11
0.56,"Ideal","E","VS1",62.7,56,1608,5.26,5.3,3.31
0.41,"Ideal","G","VS2",61.4,54,827,4.77,4.84,2.95
1.09,"Very Good","F","SI2",63.2,58,4853,6.54,6.49,4.12
2.14,"Premium","H","SI2",62,60,16723,8.27,8.19,5.1
1.01,"Premium","J","SI2",61.8,60,3499,6.37,6.41,3.95
0.31,"Ideal","G","VVS2",62.7,57,660,4.32,4.35,2.72
0.63,"Good","I","VS2",56.1,65,1440,5.73,5.78,3.23
0.38,"Ideal","H","VVS1",61.1,56,949,4.68,4.71,2.87
2.01,"Premium","J","VS2",58.6,61,10401,8.18,8.14,4.78
0.31,"Ideal","G","IF",60.7,58,871,4.37,4.41,2.67
0.31,"Ideal","G","VVS2",62.4,56,907,4.36,4.33,2.71
1,"Very Good","F","SI2",62.9,59,4081,6.3,6.39,3.99
0.3,"Premium","H","SI1",59.3,59,421,4.36,4.38,2.59
0.5,"Ideal","G","VS2",62,56,1449,5.08,5.11,3.16
0.71,"Very Good","E","VS2",62.4,57,2759,5.68,5.73,3.56
1.01,"Good","E","VS2",63.4,60,6666,6.31,6.37,4.02
2.48,"Fair","I","SI2",56.7,66,15030,8.88,8.64,4.99
1.11,"Good","I","VVS2",60.1,64,5221,6.73,6.62,4.02
0.37,"Ideal","J","VS1",62.4,55,624,4.64,4.59,2.88
1.51,"Premium","E","SI1",62.6,55,11565,7.33,7.25,4.56
0.35,"Very Good","G","VVS1",59.3,61,921,4.58,4.62,2.73
2.8,"Good","G","SI2",63.8,58,18788,8.9,8.85,0
2.09,"Ideal","H","SI2",60.6,57,16703,8.3,8.2,5
1.43,"Very Good","H","SI1",62.8,58,8069,7.08,7.13,4.46
0.42,"Ideal","E","VVS2",61.8,56,1216,4.78,4.8,2.96
2.05,"Very Good","H","VS2",63.5,62,15701,8.05,7.91,5.07
1.04,"Ideal","G","VS2",61.3,57,7044,6.53,6.56,4.01
0.75,"Very Good","D","SI1",59.7,62,3046,5.89,5.94,3.53
0.7,"Ideal","I","VS2",62.5,56,2232,5.66,5.7,3.55
1.01,"Premium","F","VS2",59.2,61,6900,6.59,6.55,3.89
1.01,"Ideal","D","VVS2",61.9,56,11442,6.41,6.45,3.98
0.39,"Good","F","VS1",62.8,61,847,4.63,4.67,2.92
0.57,"Ideal","E","VVS2",61.9,55,2534,5.34,5.36,3.31
0.3,"Premium","G","VS1",60.3,62,776,4.33,4.3,2.6
0.9,"Very Good","I","SI2",61.3,56,2800,6.17,6.23,3.8
0.69,"Ideal","F","VVS1",61.6,56,3784,5.69,5.71,3.51
0.71,"Premium","D","VVS2",60.4,59,3877,5.73,5.69,3.45
1.01,"Very Good","F","VVS1",62.9,57,10019,6.35,6.41,4.01
1.01,"Very Good","F","VS2",62.5,56,6083,6.4,6.44,4.01
0.71,"Ideal","D","VS2",63,56,3245,5.69,5.65,3.58
0.39,"Premium","E","VS1",59.6,60,1026,4.72,4.75,2.82
1.04,"Premium","F","VS2",59.6,62,6278,6.62,6.56,3.93
0.3,"Premium","J","VS1",62.6,60,506,4.28,4.22,2.66
0.43,"Very Good","G","SI1",60.4,58,754,4.87,4.9,2.95
0.33,"Ideal","F","VVS2",61.1,55,824,4.46,4.48,2.73
0.51,"Good","F","SI1",64.1,58,1274,5.03,5.02,3.22
0.51,"Premium","D","VS2",60.1,59,1977,5.19,5.16,3.11
0.26,"Ideal","G","SI1",62.2,54,394,4.11,4.12,2.56
0.31,"Very Good","G","VVS1",60.4,59,816,4.37,4.41,2.65
1.08,"Premium","H","I1",61.7,59,3118,6.54,6.59,4.05
0.34,"Premium","D","SI2",60.8,60,650,4.53,4.49,2.74
2.01,"Good","F","SI2",64.1,57,16085,7.78,7.82,5
0.3,"Ideal","E","VS1",60.7,57,710,4.31,4.36,2.63
0.23,"Very Good","D","VS2",60.5,61,357,3.96,3.97,2.4
0.27,"Very Good","F","VVS2",61.8,56,682,4.19,4.2,2.6
0.36,"Ideal","E","VVS2",62,54,887,4.56,4.6,2.84
0.54,"Premium","F","IF",61.9,60,2391,5.26,5.21,3.24
1.52,"Premium","G","VS1",62.4,58,13034,7.37,7.3,4.58
0.32,"Ideal","E","VS2",62.1,55,900,4.4,4.36,2.72
0.31,"Ideal","E","SI2",61.7,56,558,4.4,4.35,2.7
1.01,"Very Good","H","SI2",63.9,56,4023,6.29,6.38,4.05
1.53,"Premium","I","SI1",60.8,59,8911,7.54,7.49,4.57
1,"Ideal","J","SI2",62.1,56,3528,6.41,6.34,3.96
0.61,"Ideal","G","VS1",62.1,56,2167,5.42,5.44,3.37
1.3,"Ideal","G","IF",61.3,56,12932,7.03,7.06,4.32
1.51,"Fair","H","VS2",65,64,9452,7.1,7.03,4.59
0.41,"Ideal","E","VS1",62.1,55,1153,4.78,4.75,2.96
0.56,"Ideal","F","VS2",61.6,55,1723,5.29,5.32,3.27
0.5,"Premium","D","VS2",62.1,58,1845,5.08,5.03,3.14
1.05,"Premium","H","SI1",61.9,58,4608,6.45,6.5,4.01
1.21,"Ideal","F","VS2",61.2,57,8452,6.87,6.82,4.19
0.5,"Very Good","J","SI1",63.2,55,1000,5.07,5.03,3.19
0.62,"Premium","F","VS1",60.1,58,1942,5.56,5.48,3.32
0.6,"Ideal","E","VS2",61.2,56,2189,5.45,5.44,3.33
0.96,"Very Good","I","VS2",59.6,59,4187,6.36,6.42,3.81
1.29,"Premium","H","VS2",61.2,60,7153,7.03,6.95,4.28
0.91,"Very Good","H","VS2",59.9,62,4201,6.26,6.33,3.77
0.32,"Premium","G","SI1",59.6,60,477,4.43,4.46,2.65
0.9,"Very Good","E","VVS2",62,55,6466,6.08,6.17,3.8
0.34,"Very Good","H","VS2",61.9,56,537,4.46,4.49,2.77
0.24,"Very Good","E","VVS2",60,57,552,4.07,4.1,2.45
0.3,"Premium","F","VS2",61.4,60,605,4.29,4.34,2.65
0.3,"Ideal","I","VS2",61.3,58,438,4.3,4.31,2.64
0.5,"Premium","E","VS2",60.1,61,1420,5.2,5.15,3.11
1.53,"Premium","I","SI1",61.5,59,8911,7.39,7.32,4.52
0.42,"Premium","H","VS1",61.7,59,847,4.76,4.83,2.96
0.91,"Good","H","SI1",63.7,60,3229,6.16,6.09,3.9
1.01,"Premium","F","VS1",62.6,58,6176,6.48,6.37,4.02
0.31,"Premium","I","SI1",60.7,58,593,4.42,4.38,2.67
1.16,"Premium","G","VVS1",61.6,55,11717,6.85,6.72,4.18
0.71,"Very Good","F","VS1",60.1,62,2765,5.74,5.77,3.46
0.82,"Ideal","F","SI1",62.6,57,2974,5.96,6.02,3.75
0.53,"Ideal","E","SI1",61.8,56,1607,5.21,5.17,3.21
0.32,"Premium","D","SI1",62.6,58,756,4.36,4.33,2.72
1.04,"Very Good","E","VS1",63,55,7751,6.45,6.5,4.08
1.5,"Good","J","SI1",64.5,56,6523,7.09,7.18,4.6
1.5,"Very Good","F","VVS2",63.8,59,16116,7.17,7.25,4.6
0.5,"Fair","G","VS2",65.7,57,1031,4.97,4.9,3.24
0.41,"Good","E","SI2",63.3,56,638,4.69,4.73,2.98
0.42,"Ideal","D","SI1",61.9,57,1040,4.82,4.77,2.97
0.56,"Ideal","D","SI2",60,58,1568,5.42,5.38,3.24
0.41,"Premium","F","VS2",61.3,58,1107,4.84,4.79,2.95
1.07,"Ideal","G","SI1",62.1,57,5232,6.59,6.52,4.07
0.31,"Good","H","VVS1",63.1,57,707,4.25,4.31,2.7
1.7,"Very Good","G","VS1",63.5,56,15102,7.64,7.53,4.82
0.35,"Premium","E","SI1",59.7,60,614,4.53,4.58,2.72
0.71,"Ideal","I","VS1",61.5,55,2525,5.73,5.78,3.54
0.91,"Good","H","SI1",63.9,60,3425,6.13,6.08,3.9
1.12,"Very Good","D","SI2",61.2,60,5233,6.63,6.67,4.07
1.01,"Ideal","F","VS1",61.1,59,7870,6.46,6.5,3.96
0.31,"Premium","D","SI1",60.9,60,571,4.38,4.39,2.67
1.23,"Ideal","G","VVS1",61.8,56,10572,6.8,6.89,4.24
1.18,"Ideal","I","VS2",62.3,56,6304,6.76,6.73,4.21
1.2,"Premium","D","SI2",62.6,57,5551,6.84,6.74,4.25
1.2,"Ideal","G","VS1",62.4,57,8596,6.74,6.82,4.23
0.32,"Ideal","G","SI2",63,56,540,4.35,4.32,2.73
0.63,"Premium","F","VS2",61.5,59,1905,5.53,5.5,3.39
0.3,"Very Good","F","VVS1",61.6,59,832,4.29,4.33,2.66
0.3,"Ideal","F","IF",61.4,57,886,4.34,4.36,2.67
1.39,"Premium","F","SI1",62.1,58,8476,7.1,7.16,4.43
1.01,"Good","G","VS1",63.8,57,6882,6.38,6.35,4.06
0.37,"Premium","F","VS2",59.7,62,894,4.7,4.68,2.8
1.09,"Very Good","G","VS2",60.9,56,6388,6.67,6.7,4.07
1.16,"Ideal","G","VVS2",62.2,56,9251,6.7,6.74,4.18
0.91,"Very Good","J","VS2",61.6,59,3290,6.13,6.25,3.81
0.53,"Ideal","G","VS1",61.7,55,1727,5.22,5.18,3.21
0.32,"Premium","E","VS2",61,59,702,4.44,4.45,2.71
0.93,"Premium","F","SI1",58.8,60,4010,6.49,6.37,3.78
0.31,"Premium","I","VS2",59.9,60,558,4.44,4.41,2.65
1.51,"Premium","I","VS2",60.9,60,9471,7.46,7.33,4.5
0.32,"Very Good","D","SI1",63.1,56,756,4.38,4.34,2.75
0.31,"Very Good","J","SI1",62.7,59,363,4.29,4.32,2.7
1.51,"Very Good","J","VS1",61.2,63,8524,7.31,7.24,4.45
0.31,"Good","H","VS1",63.6,55,544,4.29,4.32,2.74
1.07,"Very Good","I","SI1",61.8,60,4307,6.52,6.56,4.04
1.51,"Good","J","SI2",58.1,64,6215,7.57,7.53,4.39
0.7,"Good","E","VS1",63.6,58,2964,5.61,5.56,3.55
0.44,"Ideal","E","VVS1",59.9,57,1438,4.93,4.97,2.96
